X,Y,fid,ObjectID,Rodzaj_inw,Możliwoś,Powierzchn,Pojemnoś_,Subiektywn,Rodzaj_obi,Przeznacze,Województ,Powiat,Adres,x,y,ObjectId2,Gmina,Miejscowosc
2127261.60254156,6586001.12374946,23651,136316,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Seweryna Goszczyńskiego 4, 42-217, Częstochowa, Śląskie, POL",19.1095161088367,50.8000518119052,165203,,
2127173.00051044,6587158.78849196,23652,136769,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,240,160,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 57/61, 42-217, Częstochowa, Śląskie, POL",19.1087201832491,50.8066241180366,165204,,
2127222.80960449,6587222.24354912,23653,136844,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,180,120,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 42/44, 42-217, Częstochowa, Śląskie, POL",19.1091676259538,50.8069843390116,165205,,
2127218.88766139,6587323.35139333,23654,136906,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,220,147,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 42a, 42-217, Częstochowa, Śląskie, POL",19.1091323945395,50.807558301178,165206,,
2127175.12477253,6587275.83976121,23655,136997,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,80,53,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 46a, 42-217, Częstochowa, Śląskie, POL",19.1087392658201,50.8072885912389,165207,,
2127092.62605099,6587359.33823585,23656,137106,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,160,107,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Mikołaja Kopernika 51/53, 42-217, Częstochowa, Śląskie, POL",19.1079981671953,50.8077625871482,165208,,
2127049.53522102,6587396.56600056,23657,137262,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,160,107,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Mikołaja Kopernika 55, 42-217, Częstochowa, Śląskie, POL",19.1076110756837,50.8079739165028,165209,,
2126898.58672241,6587121.54611221,23658,137517,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,210,140,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 73/77, 42-217, Częstochowa, Śląskie, POL",19.1062550822495,50.8064126996088,165210,,
2126795.55692499,6587182.55844453,23659,137766,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,180,120,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 68/70, 42-217, Częstochowa, Śląskie, POL",19.1053295498321,50.8067590553689,165211,,
2126795.6748411,6587195.25081018,23660,137791,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,180,120,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 68/70, 42-217, Częstochowa, Śląskie, POL",19.1053306090905,50.8068311072656,165212,,
2126730.85552615,6587180.85072053,23661,137843,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,180,120,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 72/74, 42-217, Częstochowa, Śląskie, POL",19.1047483272773,50.8067493609696,165213,,
2126964.53152832,6587126.97924379,23662,137948,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,180,120,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marszałka Ferdynanda Focha 69/71, 42-217, Częstochowa, Śląskie, POL",19.1068474745201,50.8064435425991,165214,,
2127399.81058018,6586989.72615527,23663,138063,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,120,80,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Jana III Sobieskiego 48, 42-217, Częstochowa, Śląskie, POL",19.1107576527715,50.8056643732533,165215,,
2127299.86047276,6586992.47786347,23664,138169,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,120,80,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Jana III Sobieskiego 52, 42-217, Częstochowa, Śląskie, POL",19.1098597856801,50.8056799944989,165216,,
2125391.02551342,6587851.93147265,23665,140400,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Oleńki 6, 42-226, Częstochowa, Śląskie, POL",19.0927124294917,50.8105587939997,165217,,
2125402.07742865,6587799.98636874,23666,140417,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,120,80,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica o. Augustyna Kordeckiego 24, 42-226, Częstochowa, Śląskie, POL",19.0928117105354,50.8102639353702,165218,,
2125428.52517012,6587757.14702927,23667,140444,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica o. Augustyna Kordeckiego 22/30, 42-226, Częstochowa, Śląskie, POL",19.0930492946393,50.810020762853,165219,,
2125517.72420081,6587724.186853,23668,140525,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,120,80,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica o. Augustyna Kordeckiego 11 42-226, Częstochowa, Śląskie, POL",19.0938505831653,50.8098336673926,165220,,
2125572.16795014,6587689.89316027,23669,140559,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,7,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Św. Teresy 5, 42-226, Częstochowa, Śląskie, POL",19.0943396596868,50.8096390015511,165221,,
2127147.39365027,6587767.74889946,23670,140947,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,30,20,7,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Jerzego Waszyngtona 45A, 42-217, Częstochowa, Woj. Śląskie, POL",19.1084901529104,50.8100809432513,165222,,
2127388.66422834,6587801.81457312,23671,141087,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,90,60,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Jerzego Waszyngtona 30, 42-217, Częstochowa, Woj. Śląskie, POL",19.1106575233893,50.8102743129311,165223,,
2127163.19572866,6587612.123429,23672,141270,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,140,93,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica gen. Mieczysława Dąbkowskiego 28/30, 42-217, Częstochowa, Śląskie, POL",19.1086321053958,50.8091975438936,165224,,
2127126.59004227,6587556.06759636,23673,141347,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica gen. Mieczysława Dąbkowskiego 25, 42-217, Częstochowa, Śląskie, POL",19.1083032709201,50.808879341974,165225,,
2128047.58191481,6587540.97141911,23674,141828,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,90,60,4,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Mikołaja Kopernika 8, 42-217, Częstochowa, Śląskie, POL",19.1165766816766,50.8087936478879,165226,,
2128003.46967148,6587543.63606433,23675,141941,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,4,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Mikołaja Kopernika 10/12, 42-217, Częstochowa, Śląskie, POL",19.1161804146526,50.8088087738702,165227,,
2128316.99320275,6589645.85783419,23676,238097,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Stanisława Worcella 1, 42-202, Częstochowa, Śląskie, POL",19.1189968444533,50.8207406072224,165228,,
2128664.76981674,6589741.31062383,23677,238122,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Stanisława Worcella 22, 42-202, Częstochowa, Śląskie, POL",19.1221209749314,50.8212823077741,165229,,
2128650.93190911,6589923.63237303,23678,238169,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Stanisława Worcella 24, 42-202, Częstochowa, Śląskie, POL",19.1219966668922,50.8223169776396,165230,,
2128609.49952766,6589953.55447604,23679,238171,[1] - Ropoznanie operacyjne,[4] - brak drogi,80,53,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Stanisława Worcella 7, 42-202, Częstochowa, Śląskie, POL",19.121624473477,50.8224867823893,165231,,
2128713.66488533,6590030.95723162,23680,238177,[1] - Ropoznanie operacyjne,[4] - brak drogi,80,53,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Stanisława Worcella 9, 42-202, Częstochowa, Śląskie, POL",19.1225602068057,50.8229260319237,165232,,
2128769.0284263,6590001.13047713,23681,238179,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Stanisława Worcella 24, 42-202, Częstochowa, Śląskie, POL",19.1230575459561,50.82275676986,165233,,
2128768.12328662,6590106.99356929,23682,238209,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Kosmiczna 1, 42-202, Częstochowa, Śląskie, POL",19.123049414948,50.823357523209,165234,,
2128641.9606407,6590220.24887359,23683,238213,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Kosmiczna 5, 42-202, Częstochowa, Śląskie, POL",19.1219160766169,50.8240002174282,165235,,
2128582.2149008,6590318.95876014,23684,238243,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,250,167,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Księżycowa 5, 42-202, Częstochowa, Śląskie, POL",19.1213793715037,50.824560362992,165236,,
2128317.23737379,6590049.58985201,23685,238265,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,60,40,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Gen. Ignacego Prądzyńskiego 14, 42-202, Częstochowa, Śląskie, POL",19.1189990378791,50.8230317687544,165237,,
2128428.6665154,6590090.31141464,23686,238267,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,120,80,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Księżycowa 6, 42-202, Częstochowa, Śląskie, POL",19.1200000228892,50.8232628555986,165238,,
2128453.84643153,6590016.99545464,23687,238271,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Księżycowa 6, 42-202, Częstochowa, Śląskie, POL",19.1202262179243,50.8228468011476,165239,,
2128341.93053133,6589885.79866462,23688,238279,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Gen. Ignacego Prądzyńskiego 6, 42-202, Częstochowa, Śląskie, POL",19.1192208602874,50.8221022744873,165240,,
2128326.59294967,6589967.1811805,23689,238282,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,60,40,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Gen. Ignacego Prądzyńskiego 10, 42-202, Częstochowa, Śląskie, POL",19.1190830804472,50.822564112282,165241,,
2128312.47042056,6589845.09196665,23690,238285,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Gen. Ignacego Prądzyńskiego 4, 42-202, Częstochowa, Śląskie, POL",19.1189562156097,50.8218712662554,165242,,
2128416.56481361,6590260.6759022,23691,238292,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Gwiezdna 2, 42-202, Częstochowa, Woj. Śląskie, POL",19.1198913114523,50.8242296280955,165243,,
2128672.55384607,6590504.19362334,23692,238334,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Księżycowa 14, 42-202, Częstochowa, Śląskie, POL",19.1221909000566,50.8256114906966,165244,,
2128702.43860109,6590409.10395445,23693,238338,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Księżycowa 12, 42-202, Częstochowa, Śląskie, POL",19.1224593593786,50.8250719009234,165245,,
2128588.29353075,6590376.88868558,23694,238340,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Księżycowa 7, 42-202, Częstochowa, Woj. Śląskie, POL",19.1214339767656,50.824889092798,165246,,
2128591.34466873,6590454.66104303,23695,238343,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Księżycowa 9, 42-202, Częstochowa, Woj. Śląskie, POL",19.1214613856044,50.8253304170522,165247,,
2128569.20039159,6590532.21925823,23696,238356,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Księżycowa 11, 42-202, Częstochowa, Woj. Śląskie, POL",19.1212624601783,50.8257705219879,165248,,
2119931.71985863,6585487.3249774,23697,243241,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,3,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Przejazdowa 2, 42-280, Częstochowa, Śląskie, POL",19.0436706523879,50.7971345720455,165249,,
2128525.77967178,6590932.87112231,23698,78916,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,895,597,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Kiedrzyńska 77, 42-215, Częstochowa, Woj. Śląskie, POL",19.1208724052158,50.8280439592763,165250,,
2129337.35289915,6592683.0309714,23699,37052,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,578,50,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Czecha 18",19.1281628915591,50.8379736736866,165251,,
2128122.38380364,6591342.67808353,23700,238490,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Żołnierzy Niezłomnych 1, 42-215, Częstochowa, Śląskie, POL",19.1172486384768,50.8303692312189,165252,,
2127573.08598927,6591548.81829616,23701,57491,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,818,545,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Pck 14, 40-057, Katowice, Śląskie, POL",19.112314212255,50.8315388407049,165253,,
2127067.97665539,6586648.43936915,23702,243269,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Juliusza Słowackiego 10, 42-217, Częstochowa, Śląskie, POL",19.1077767379072,50.8037268727127,165255,,
2128152.82846415,6591208.54276093,23703,78972,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,1560,1040,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Michałowicza 1, 42-215, Częstochowa, Woj. Śląskie, POL",19.1175221275154,50.8296081512323,165256,,
2129840.34841981,6592350.40777181,23704,37113,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,502,335,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Gombrowicza 6",19.1326813771996,50.8360866638676,165257,,
2128208.26126092,6591281.37683816,23705,238498,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,160,107,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica kpt. Jerzego Kurpińskiego-Ponurego 6, 42-215, Częstochowa, Śląskie, POL",19.1180200888012,50.8300214112444,165258,,
2128999.27740017,6591073.91928061,23706,238507,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,160,107,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Brzeźnicka 46A, 42-215, Częstochowa, Śląskie, POL",19.1251259076799,50.8288442889759,165259,,
2128534.02631328,6588144.77549971,23707,238802,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,4,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"aleja Najświętszej Maryi Panny 16, 42-202, Częstochowa, Woj. Śląskie, POL",19.1209464860568,50.8122210445892,165260,,
2127835.46845723,6590076.69332002,23708,237936,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,30,20,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Akademicka 1, 42-218, Częstochowa, Woj. Śląskie, POL",19.1146712340675,50.8231855757222,165262,,
2129907.36333989,6587982.8122576,23709,238803,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,700,467,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Mirowska 24, 42-202, Częstochowa, Woj. Śląskie, POL",19.1332833824693,50.8113017109889,165263,,
2120286.07662664,6585221.16896806,23710,243293,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,3,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Przejazdowa 2, 42-280, Częstochowa, Śląskie, POL",19.0468538933953,50.7956233233803,165264,,
2128501.02449747,6590990.85034584,23711,78999,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,895,597,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Kiedrzyńska 79, 42-215, Częstochowa, Woj. Śląskie, POL",19.1206500257014,50.8283729442795,165265,,
2129680.019144,6592271.4405064,23712,37193,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,756,504,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Gombrowicza 15",19.1312411148101,50.8356386622451,165266,,
2127463.76000302,6587803.22606234,23713,238086,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Jerzego Waszyngtona 26, 42-217, Częstochowa, Śląskie, POL",19.111332120211,50.8102823250618,165268,,
2127801.15853072,6590920.65259664,23714,57584,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,364,243,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Władysława Broniewskiego 6, 42-218, Częstochowa, Śląskie, POL",19.1143630227537,50.8279746287711,165269,,
2129441.49346459,6589974.20029056,23715,238808,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,400,267,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Tartakowa 31, 42-202, Czestochowa, Częstochowa, Woj. Śląskie, POL",19.1290984021754,50.8226039448291,165270,,
2127435.99238085,6591613.77550157,23716,57659,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,559,373,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Pck 23, 40-057, Katowice, Śląskie, POL",19.111082679417,50.8319073923372,165271,,
2127136.44746204,6586632.94704296,23717,243313,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Juliusza Słowackiego 8, 42-217, Częstochowa, Śląskie, POL",19.1083918216285,50.8036389201689,165272,,
2128463.2451101,6591050.78174875,23718,79159,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,895,597,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Kiedrzyńska 81, 42-215, Częstochowa, Woj. Śląskie, POL",19.1203106476904,50.8287130038783,165273,,
2129757.94244986,6592232.03863605,23719,37277,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,375,250,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Gombrowicza 11",19.1319411117765,50.8354151236845,165274,,
2128434.47264874,6591174.93763105,23720,79272,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,327,218,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Kiedrzyńska 83, 42-215, Częstochowa, Woj. Śląskie, POL",19.1200521802724,50.829417474742,165275,,
2128026.61356179,6588058.6465411,23721,238810,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"aleja Najświętszej Maryi Panny 33, 42-202, Częstochowa, Woj. Śląskie, POL",19.1163883197566,50.8117321627927,165277,,
2127832.144719,6591025.13388413,23722,57774,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,364,243,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Władysława Broniewskiego 4, 42-218, Częstochowa, Śląskie, POL",19.114641376419,50.8285674744237,165278,,
2127207.12519729,6586731.08928783,23723,243316,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Juliusza Słowackiego 8, 42-217, Częstochowa, Śląskie, POL",19.1090267305267,50.8041960874168,165279,,
2129422.35178579,6592698.63504949,23724,37300,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,720,480,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Czecha 16",19.1289264495491,50.8380621955497,165280,,
2128408.95744759,6591237.49787905,23725,79346,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,327,218,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Kiedrzyńska 85, 42-215, Częstochowa, Woj. Śląskie, POL",19.1198229733207,50.8297724427951,165281,,
2127927.16998874,6588055.57509182,23726,238816,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"aleja Najświętszej Maryi Panny 37, 42-202, Częstochowa, Woj. Śląskie, POL",19.1154950029408,50.811714728659,165283,,
2127317.40162498,6591564.54273831,23727,57828,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,559,373,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Pck 27, 40-057, Katowice, Śląskie, POL",19.1100173605315,50.8316280576921,165284,,
2129668.10361037,6592520.67953418,23728,36416,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,796,531,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Czecha 11",19.1311340757503,50.8370526447689,165285,,
2129765.01627214,6592346.67777603,23729,37303,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,434,289,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"Częstochowa, ul. Gombrowicza 8",19.1320046570032,50.8360655027382,165287,,
2128143.80383255,6590901.70694154,23730,79416,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,2716,1811,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 66, 42-215, Częstochowa, Woj. Śląskie, POL",19.1174410578704,50.8278671269037,165288,,
